rp,total_impact,aep
62.568215374008055,151989.43008523795,0.01598255590354296
63.2637480459651,152913.04927974445,0.015806840898415265
63.96701253023084,153842.2811830822,0.015633057734678473
64.67809477664483,154777.15990292258,0.015461185173331646
65.39708169049855,155717.71975420543,0.015291202208879124
66.12406114315657,156663.99526039755,0.015123088066763333
66.85912198279591,157616.02115476053,0.014956822200825767
67.60235404526442,158573.83238162435,0.014792384290796018
68.35384816506034,159537.46409767185,0.014629754239808238
69.11369618643351,160506.95167322826,0.014468912171945049
69.88199097461042,161482.33069355867,0.014309838429808344
70.65882642714344,162463.63696017582,0.014152513572116903
71.4442974853868,163450.90649215312,0.013996918371330333
72.2385001460999,164444.17552744702,0.013843033811299157
73.04153147317945,165443.48052422743,0.013690841084940777
73.8534896095223,166448.85816221475,0.013540321591940931
74.67447378901997,167460.3453440279,0.013391456936480462
75.50458434868669,168477.97919653813,0.01324422892498704
76.34392274092197,169501.79707223063,0.01309861956391165
77.19259154590972,170531.8365505776,0.012954611057529496
78.0506944841553,171568.13543941628,0.012812185805765063
78.91833642916149,172610.73177633726,0.012671326402041152
79.79562342024586,173659.66383007957,0.012532015631151501
80.68266267550034,174714.9701019371,0.012394236467156835
81.57956260489507,175776.68932717087,0.012257972071304
82.4864328235276,176844.8604764299,0.012123205789968046
83.40338416501957,177919.52275718356,0.011989921152616882
84.33052869506245,179000.7156151593,0.011858101869798309
85.26797972511366,180088.47873579134,0.011727731831149198
86.21585182624487,181182.85204567589,0.011598795103426573
87.1742608431444,182283.87571403864,0.011471275928560312
88.14332390827545,183391.59015420824,0.011345158721727236
89.12315945619119,184506.03602509873,0.011220428069446457
90.1138872380095,185627.25423270377,0.011097068727695569
91.11562833604833,186755.28593159697,0.010975065620047611
92.12850517862401,187890.17252644262,0.010854403835828474
93.1526415550136,189031.95567351594,0.010735068628294616
94.18816263058403,190180.67728223072,0.010617045412830763
95.23519496208941,191336.3795166795,0.010500319765167418
96.29386651313789,192499.10479718042,0.010384877419618046
97.36430666983098,193668.89580183302,0.010270704267335548
98.44664625657657,194845.795468087,0.010157786354587946
99.54101755207776,196029.84699431667,0.010046109881053015
100.64755430549907,197221.0938414075,0.009935661198131697
101.76639175281315,198419.5797343497,0.009826426807279985
102.89766663332804,199625.3486638455,0.009718393358359256
104.04151720639972,200838.44488792258,0.009611547648004587
105.19808326832857,202058.9129335576,0.009505876618011201
106.36750616944549,203286.7975983128,0.009401367353738468
107.54992883138665,204522.1439519787,0.009298007082531576
108.74549576456094,205764.9973382288,0.009195783172160497
109.95435308581109,207015.40337628443,0.009094683129276158
111.1766485362716,208273.40796258763,0.008994694597883547
112.41253149942521,209539.05727248793,0.008895805357831597
113.66215301935962,210812.3977619363,0.008798003323319715
114.92566581922745,212093.47616918912,0.008701276541420713
116.20322431991154,213382.33951652586,0.008605613190619952
117.49498465889725,214679.03511197373,0.00851100157937061
118.80110470935507,215983.61055104475,0.00841743014466476
120.12174409943545,217296.11371848133,0.00832488745062019
121.45706423177741,218616.59279001606,0.008233362187082776
122.80722830323482,219945.09623413903,0.008142843168244188
124.17240132482111,221281.67281387548,0.008053319331274844
125.55275014187644,222626.3715885783,0.007964779734971837
126.94844345445911,223979.24191572686,0.007877213558421733
128.35965183796287,225340.33345273978,0.007790610099678115
129.78654776396402,226709.69615879582,0.007704958774453632
131.2293056213003,228087.38029667016,0.007620249114826424
132.6881017373835,229473.43643457803,0.007536470767960804
134.1631143997496,230867.91544802967,0.007453613494841966
135.65452387784862,232270.86852170006,0.007371667169024597
137.16251244507595,233682.3471513062,0.007290621775395303
138.6872644010492,235102.40314549758,0.0072104674089485815
140.22896609413212,236531.08862775817,0.007131194273576299
141.78780594420945,237968.45603831817,0.007052792680870449
143.36397446571522,239414.55813608115,0.006975253048939049
144.9576642909159,240869.44800055935,0.006898565901235119
146.56907019345337,242333.1790338209,0.006822721865398488
148.19838911214944,243805.80496245215,0.006747711672110335
149.8458201750743,245287.37983952835,0.006673526153960365
151.51156472388337,246777.95804659842,0.006600156244326385
153.19582633842467,248277.59429567918,0.006527592976266217
154.89881086161913,249786.34363126638,0.00645582748142181
156.62072642461786,251304.26143235367,0.006384850988935387
158.36178347223859,252831.40341446403,0.006314654824377522
160.12219478868627,254367.82563169746,0.0062452304086869585
161.90217552355742,255913.5844787867,0.006176569257122157
163.70194321813574,257468.7366931677,0.006108662978224286
165.52171783197858,259033.339357062,0.006041503272791683
