event_id,center_date,is_flood_event,flood_label_in_window,flow_raw_max,flow_raw_mean,flow_pct_max,duration_above_90,max_exceedance_90,area_above_90,days_to_peak_flow,rain_14day_max,rain_1day_max,rain_1day_sum,rain_before_peak,storm_wind_max,storm_wind_mean
N068,2016-11-03,0,0,-0.39315966546529835,-0.4269661584140541,0.5119314682522365,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-0.3422602137056789,-0.3229449840460075,-0.23415418749941155,-0.1184128367228162,-1.4275805846375746,-1.6060774019623718
N069,2017-02-08,0,0,-0.712206172601955,-0.7853059302769193,-1.4954584143040939,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-1.0241522446721674,-0.6403091377953738,-0.7696058577076917,-1.007966130919773,-1.3438054540518378,-1.3872826395822004
N070,2017-09-01,0,0,-0.5216139572597782,-0.41364911699348866,0.17551443168453718,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-0.37467694949309827,-0.510128460494851,-0.14631497485020542,0.1131808932230666,-1.197198975526798,-1.2634365476688958
F034,2017-09-08,1,1,1.9193624988965539,1.8178820270167364,0.996214277418951,1.3871846719771588,1.7231223652639052,1.7859395108900498,0.6196412057639462,1.4857514349117977,1.9604901535144372,2.1927915370496134,1.3184909899838873,2.0595592259937283,3.3023560408682666
N071,2018-08-08,0,0,0.5549604259047093,0.5363882264698626,0.9445956804389309,1.3871846719771588,1.3359693081215638,0.6312752382096166,-1.1507622392759,0.361031792854204,0.1569369509991756,-0.012224260749826903,-0.305625134949775,-1.270502214789318,-1.1602314710744757
N072,2018-08-29,0,0,-0.5984487181171633,-0.5801740680767171,-0.2155681329349195,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-0.6230581259577234,-0.5632236328123797,-0.412313492383253,-0.16432579925027976,-0.8935141271535013,-0.93318030256675
N073,2020-02-18,0,0,-0.6978566906502555,-0.7609936896030834,-1.2551093221158762,-0.726620542464226,-0.736509400893528,-0.635667982725249,-1.1507622392759,-1.0457821103842908,-0.7923167021533879,-0.8459578170871547,-0.305625134949775,-1.2914459974357522,-1.1106930343091534
F035,2020-05-20,1,1,-0.6759492773453705,-0.713153941728309,-0.952746221055829,-0.726620542464226,-0.736509400893528,-0.635667982725249,-1.1507622392759,-0.5094765757671598,-0.7348581737483554,-0.7871403592566193,-0.305625134949775,-0.5688854961337704,-0.14882172044915493
N074,2020-06-13,0,0,0.06414282568950042,0.22156262606095495,0.8592816104302868,0.8587333683668126,0.6960913386779723,0.2759908586550471,-1.1507622392759,0.3255455225443101,0.6882012307560968,0.3382330083899659,-0.305625134949775,-0.2966163217301253,-0.024975628535850218
F036,2020-09-04,1,1,-0.02501307358131836,-0.18780121475643194,0.82952922467097,-0.19816923885387983,0.47294061824176337,-0.277196124157069,1.2097756874438947,0.5340479346636349,0.1739442780208421,0.12616260416414307,-0.01862738827304672,-0.1709536258515197,-0.6937445248676942
N075,2021-02-21,0,0,-0.7105504318216721,-0.7633733056237694,-1.4653475660657491,-0.726620542464226,-0.736509400893528,-0.635667982725249,-0.5606277575959513,-0.9204418997561808,-0.6687537925762362,-0.7656197857918543,-0.8794688164233246,1.5464365511560891,0.6396650647322188
F037,2021-08-19,1,1,3.878296047984145,1.0012363755934934,1.0017704458438836,-0.19816923885387983,1.764795090164643,0.10569979235290201,1.2097756874438947,0.8605212268043968,4.9577107119790185,2.143819223948431,-0.7153074144577365,1.9653122040847735,0.5529728003929051
N076,2022-01-01,0,0,-0.7395328588724286,-0.8145205683747225,-2.098033841550021,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-1.2154839396492931,-0.6765089861898754,-0.7896597312199055,-0.8868264135631301,0.5201912014808108,0.016306402101918017
N077,2022-02-13,0,0,-0.6004379689070508,-0.6508792941262268,-0.2293689383774943,-0.726620542464226,-0.736509400893528,-0.635667982725249,0.6196412057639462,-0.8065824500209875,-0.19878304795852583,-0.4906325189226988,-0.2957212365582856,1.6302116817418262,0.8006649842195135
N078,2024-04-04,0,0,-0.743936127596304,-0.816529318463054,-2.214175684755066,-0.726620542464226,-0.736509400893528,-0.635667982725249,-1.1507622392759,-1.1840452875258398,-0.818654812375461,-0.873535260531269,-0.305625134949775,0.9390668544094957,1.7336388766330757
N079,2024-05-15,0,0,-0.7479548621296185,-0.8202026681445975,-2.3264640563105607,-0.726620542464226,-0.736509400893528,-0.635667982725249,0.6196412057639462,-1.1619604923084974,-0.8154306831393201,-0.8588922468350557,-0.9669857212089169,0.14320311384499387,1.2299981028523042
F038,2024-07-10,1,1,0.701489005582332,0.9075798822433818,0.957500329683936,0.8587333683668126,1.432757572407149,1.1732662009864254,0.6196412057639462,1.5415910746853914,0.6584925141722684,0.9537658242728059,0.7965837220812307,-0.27567253908369105,-0.7061291340590251
N080,2024-07-20,0,0,-0.18389659061107694,0.09131546485005866,0.7400928361535049,0.3302820647564664,-0.19785582451527903,-0.40800229417811346,1.2097756874438947,0.8036726659730392,-0.25483421790515565,0.04583167973337057,0.24543886255530784,-1.2076708668500151,-0.8547444443549903
F039,2025-10-10,1,1,4.29862453627929,4.740986687635813,1.0021289083229117,1.915635975587505,1.7674836530614655,2.9317186858200452,-0.5606277575959513,2.292551488635402,4.00105061638668,4.082137618808823,1.9541609368020272,0.43641607089507367,0.16904991546166
F040,2025-11-25,1,1,-0.6437458114362864,-0.757071107983328,-0.5912368109561755,-0.726620542464226,-0.736509400893528,-0.635667982725249,1.2097756874438947,-0.8352784130471398,-0.26803571348237,-0.530335954172768,-0.8971878231572272,-0.78879521392133,-1.1808724863933597
