storm_within_300km,rain_3day,api_k_0_90,duration_above_90,area_above_90,tp_6h_max_mm,RH2M,WS2M,storm_max_wind_kt
0,15.610870985132827,50.91183339427923,0,0.0,5.123481414524688,,,70
0,1.83018680937681,46.49852708633191,0,0.0,1.5722248104520185,63.64,2.47,0
0,21.537069498165344,57.62629883675744,0,0.0,3.9075696831740383,84.2,1.08,35
0,0.6652872456609402,48.95971119098688,0,0.0,0.0244790493200685,78.23,1.0,70
0,9.715413473382052,51.04665411957832,0,0.0,1.0416386372420858,77.22,1.35,0
0,19.733704782217277,42.000319046699346,0,0.0,2.9944977412941745,86.47,2.12,0
0,18.65204959078647,49.46199574530503,0,0.0,13.36986356530623,76.29,3.34,0
0,6.161261071981435,35.444379532911555,0,0.0,0.2013863150119559,58.32,2.24,0
0,6.11931355529713,39.508065886079784,0,0.0,0.6889558037592808,,,0
0,3.3888181777861126,49.715632746216,0,0.0,1.0926677327089127,87.55,1.33,30
0,20.3978978786646,50.688780215088585,0,0.0,4.779210210175259,84.09,1.62,0
0,7.112097104268043,53.43172006589302,0,0.0,3.076707114842911,73.74,1.59,90
0,23.651553499129108,55.5824733828634,0,0.0,5.467314406788874,88.18,1.17,0
0,4.416826836139735,47.009071539341235,0,0.0,1.1076803238743085,77.0,2.6,0
0,6.242712080796383,35.44370389581126,0,0.0,0.4689885187707714,70.13,2.1,0
0,4.990102215712065,40.590276751219,0,0.0,0.9360763351979388,89.57,2.15,0
0,4.006400277453131,38.885860309020075,0,0.0,0.4362144768326141,78.23,2.09,0
0,10.739066755066702,51.28684117494713,0,0.0,2.4192512643753865,86.23,1.18,0
0,11.276493521782458,51.4502892323552,0,0.0,2.219472890953521,81.95,1.27,0
0,16.4636237202958,58.52024941783504,0,0.0,7.022815683361993,83.55,1.72,40
0,14.187720892084762,47.2017650297108,0,0.0,8.198476394186,72.98,1.89,0
0,6.124750276995325,42.9530238335315,0,0.0,1.251911324049143,85.26,1.14,0
0,21.032687609637485,34.03836255524225,0,0.0,1.4683782569864523,87.88,0.94,0
0,12.45593438633064,53.52589145518153,0,0.0,3.849753260852576,76.62,2.02,0
0,18.989470414676095,43.4989453123256,0,0.0,7.534536882773741,80.57,1.84,0
0,18.464604855594345,53.82202224612031,0,0.0,4.6473521683588865,83.34,1.29,35
0,12.445194242507004,55.24455147690517,0,0.0,3.6129002745693177,75.86,1.58,0
0,8.04208339478959,52.554615955526415,0,0.0,3.1009512440004623,81.78,1.5,40
0,10.688736715668648,50.586300376899345,0,0.0,2.7791181415347017,71.42,1.95,0
0,5.924283319741018,40.286282710025446,0,0.0,0.00040980776347006786,71.02,2.87,0
0,14.289946672130542,52.720271608526616,0,0.0,4.1235829196796985,,,90
0,1.8457292313085945,45.86249750902674,0,0.0,0.3050634614787498,67.65,2.17,0
0,9.45482250887274,50.25481194621521,0,0.0,1.5577055274222027,80.22,1.5,0
0,4.040902804950116,44.339460550840144,0,0.0,1.0285733450432368,71.62,2.45,0
0,11.559061365922956,38.39699735633867,0,0.0,1.225582730404695,87.84,1.2,0
0,1.788801414413948,45.89405923868631,0,0.0,0.632220719692078,,,0
0,1.2057955885023262,40.754060259009016,0,0.0,0.2724008553262743,85.76,1.09,0
1,18.34855748227614,49.69825077726165,0,0.0,11.387403620630977,84.97,1.96,20
0,2.7441817362947267,44.50592131667639,0,0.0,0.5110230421418885,90.91,1.77,0
0,17.507374828982616,41.70613615720844,0,0.0,0.0301773894903385,64.57,2.32,0
0,6.691878466887443,44.26455906199827,0,0.0,1.3737711289297148,85.42,1.64,0
0,15.43706918498812,54.848988666428944,0,0.0,4.811691152156673,75.25,1.28,0
0,13.92696464630144,55.43748906223455,0,0.0,6.019800147883598,86.98,1.49,60
0,7.210165903485413,35.5103187191384,0,0.0,3.6744204975776538,75.55,1.91,0
0,0.8699283772843156,42.32685042034029,0,0.0,0.1509766757052171,77.53,1.46,0
0,14.162374324949075,36.01624505417882,0,0.0,5.447065419897388,,,25
0,6.330455039006401,48.669342298577824,0,0.0,1.3948241005057571,,,0
0,7.116299157215405,40.903447336644454,0,0.0,1.9576037282491177,93.28,2.95,0
0,13.143604410889074,53.77115232680227,0,0.0,3.146342213244161,,,25
0,19.73681614222962,31.068195876765785,0,0.0,2.6942219709985196,85.44,2.45,0
0,5.668496629502507,46.97239037934326,0,0.0,0.3275944359764869,79.7,1.48,0
0,19.77863826795383,48.46309594253133,0,0.0,6.7028351612790225,81.11,2.15,0
0,11.323380140034445,48.11774778639421,0,0.0,0.2082448689405927,68.94,1.64,0
0,8.811318119769274,53.109776084972744,0,0.0,0.8132918285184649,69.86,1.72,0
0,20.93549129872372,57.37593394057227,0,0.0,14.57487343635162,69.98,1.79,0
0,13.519056607129338,50.91400755570237,0,0.0,3.237228183683139,,,0
0,8.98060324951767,40.84384855983101,0,0.0,2.414184035332422,,,0
0,13.381393549723771,41.73984787993492,0,0.0,1.61200064913188,72.24,1.55,0
0,14.227792954098309,41.66159034070981,0,0.0,0.8090209578163516,84.13,1.03,0
0,10.29228743665384,54.63200042676173,0,0.0,4.826254709734955,66.79,1.99,0
0,3.913793351290321,51.372789097509155,0,0.0,0.7963238428554476,92.07,1.27,0
0,3.779895078149214,48.050114648781104,0,0.0,0.4823006733253692,80.56,1.25,0
0,13.38325653864079,51.851805611406334,0,0.0,4.066635784538521,71.7,1.91,0
0,24.715769043234065,37.44727413907823,0,0.0,15.14121680914887,83.8,2.82,0
0,1.5770555783385238,45.66649712786464,0,0.0,0.490872711072053,,,0
1,23.876934733207683,54.51994812182343,0,0.0,11.039364341296745,,,25
0,2.7576119883558947,50.46837342113085,0,0.0,0.7691958919616295,83.52,1.33,0
0,8.880966140008866,54.28120252278635,0,0.0,3.2112920458624603,80.28,1.16,0
0,13.232151877494484,51.75232741333405,0,0.0,3.80080225943558,81.15,2.05,0
0,5.007460268457483,39.68356038419662,0,0.0,0.0841311851298587,82.21,1.23,0
0,5.824619987362113,42.68408729818692,0,0.0,2.2713051613099573,84.76,1.02,85
0,3.0676527583971813,43.91217501397325,0,0.0,0.3557547053798706,64.2,2.23,0
0,22.27802387928483,37.874596391682346,0,0.0,1.6780943201870615,64.61,1.88,0
0,2.8972353117131537,39.528598520996894,0,0.0,1.04060092037489,89.8,1.81,0
0,2.264092320571839,51.543794216790744,0,0.0,0.5240988317436277,79.74,1.38,35
0,25.508473231640675,56.60914674311146,0,0.0,7.435832473402678,80.6,2.22,0
0,25.584585705375492,46.74247275142614,0,0.0,4.971710808816602,90.81,1.13,0
0,17.904142813478572,50.71296814739296,0,0.0,7.52810376303264,86.75,1.08,75
0,6.954423144394749,37.106236458131725,0,0.0,0.0229264655686628,61.33,2.13,0
0,22.960196320090297,26.348076617058915,0,0.0,8.775021819409245,,,0
0,10.420564701147804,51.22293869028222,0,0.0,2.524343567755033,81.19,1.4,60
0,9.140614449777663,46.85199066264834,0,0.0,1.6520485400973852,,,0
0,1.9628749042497715,41.891978319683986,0,0.0,1.1024088700379373,82.32,1.82,0
0,13.702834397116472,55.76028082235624,0,0.0,3.941976438836046,77.62,1.53,0
0,4.950385221676532,54.95529445640272,0,0.0,1.0470053243427286,76.51,2.04,60
0,17.07595345657628,44.51535508015232,0,0.0,5.878219668022907,84.52,4.27,0
0,5.705948383805813,51.2140826357603,0,0.0,1.299377796408435,85.43,1.26,30
0,1.2448080523573686,38.57578239372227,0,0.0,0.4037063450563241,81.61,1.94,0
0,28.365216572701463,36.54018515299254,0,0.0,16.778600558777978,61.52,4.63,0
0,15.996764987208156,49.56905548223759,0,0.0,2.42726853526599,,,0
0,1.51709991056678,36.04852554954472,0,0.0,1.1173071540539508,,,0
0,4.362751602800374,46.53580237645544,0,0.0,1.3356521502661591,53.47,2.59,0
0,21.0433790764287,47.48941055486704,0,0.0,0.475276313155102,82.34,1.22,30
0,15.356810590468738,52.83260415160274,0,0.0,4.8649784294739495,85.32,1.45,30
0,14.094471771991838,49.29622952838572,0,0.0,4.426712952393027,,,0
0,12.327959476923212,55.287624296941445,0,0.0,3.386826100569361,88.7,1.58,95
0,9.085917891277864,54.22778464133022,0,0.0,5.406310062237554,89.21,1.6,0
0,13.306018977273247,52.90323516046513,0,0.0,3.868868310225774,78.44,1.58,0
0,18.76448950008671,45.47328795406895,0,0.0,6.6534781929546085,69.44,1.84,0
0,16.964307811972162,54.41557188003358,0,0.0,4.937117345643813,85.33,1.41,55
0,1.860384577242478,36.505686789047594,0,0.0,0.0872949394847718,70.27,1.64,0
0,10.534699588677718,39.82517479931465,0,0.0,0.4331286513243172,,,0
0,24.0362701210908,41.85664910724908,0,0.0,8.031512829493597,85.14,2.33,0
0,12.920593307898628,49.02905495205546,0,0.0,1.824212295592525,76.19,1.94,155
0,3.5895131027787106,39.25000883571529,0,0.0,0.3123270938948087,86.03,1.1,0
0,16.827979655029377,42.6441155285345,0,0.0,3.3675672599604516,84.59,3.12,0
0,1.8331633962323992,13.07760487118944,0,0.0,1.0159411448939126,,,0
0,29.24180640563023,52.26156102055789,0,0.0,5.727061534511091,,,0
0,7.236876607132355,41.582635274213814,0,0.0,1.020014348619975,74.15,2.5,0
0,6.4071411209663784,47.3360053768632,0,0.0,0.559647652340941,72.48,1.63,60
0,7.470815123114196,41.01801643767678,0,0.0,1.4135859821522878,,,0
0,4.473361066110097,38.56461983521675,0,0.0,0.9551250158069008,,,0
0,12.525974135635057,34.25335187082028,0,0.0,1.340962754779249,,,0
0,2.163608189354173,34.34647487132721,0,0.0,0.7426660350947685,87.62,1.71,0
0,20.81120977294173,55.354160033959445,0,0.0,5.112139842550242,74.59,1.92,0
0,17.34857930751822,42.5146022566982,0,0.0,3.8848681428239855,84.93,1.8,0
0,11.967210008483038,38.50523752944361,0,0.0,0.8739111729011507,77.2,1.46,0
0,3.990910277681491,50.5720147128657,0,0.0,0.3974029902757707,66.81,1.75,0
0,1.1803421805590577,42.038592061684746,0,0.0,1.0040684137847504,85.65,1.98,0
0,17.726106608469813,52.71206153503591,0,0.0,3.960851499546657,75.63,1.68,0
0,1.9625168939663231,46.051140639765165,0,0.0,0.33880113214776,75.37,2.28,50
0,8.667126449195784,52.125487870465086,0,0.0,1.820728743844187,84.61,1.39,65
0,12.963422650169765,49.45916018634286,0,0.0,1.0865109333671876,76.99,1.38,50
0,13.106799388096627,54.90863591308809,0,0.0,3.397378012741555,93.51,2.18,65
0,4.353429000925015,46.41700032174865,0,0.0,1.055020511613837,76.43,2.32,50
0,14.198168623022218,46.73713847580214,0,0.0,0.307743382169544,83.97,1.08,0
0,11.15729850629346,43.40112898805567,0,0.0,2.8656889479708822,73.07,1.67,0
0,5.417616076116715,38.07282357472238,0,0.0,3.188671977328778,73.77,2.41,35
0,9.283050919480962,49.10598665145058,0,0.0,3.20899668789861,85.4,1.64,35
0,8.106419699392367,52.20574814196321,0,0.0,2.9413959065876325,82.23,1.65,0
0,24.00750353927721,47.509750798559494,0,0.0,3.342223347364331,69.3,1.93,0
0,11.095886796661338,56.7421729751941,0,0.0,1.2723962245325653,72.51,1.56,0
0,26.87266281193517,36.808666178447254,0,0.0,3.2575491824127862,76.25,2.35,0
0,3.6745762643432536,48.75176000769465,0,0.0,1.1917328777803655,66.96,2.09,0
0,10.39006484956307,53.398999791160456,0,0.0,1.9258313795273816,68.53,2.42,25
0,24.282402774513805,54.759822554682685,0,0.0,6.250121420794631,76.83,1.8,0
0,4.811552592355098,51.495993580748255,0,0.0,2.248522568799562,,,0
0,13.739755602795556,53.20911082352085,0,0.0,2.561526038566635,68.35,2.0,0
0,24.32850335352618,50.031387550384146,0,0.0,10.089424046406682,76.89,2.08,140
0,25.30346244094539,54.781022929171215,0,0.0,8.233212979863172,,,55
0,17.567363823233393,44.57459192292694,0,0.0,4.064683750138076,90.4,2.65,0
0,15.05753184203454,48.84310931255973,0,0.0,3.4050675704902713,79.38,1.43,100
0,4.336890809686556,50.165938525925824,0,0.0,0.3318451467231839,71.86,1.46,0
0,14.765577292721826,51.35307348872723,0,0.0,3.022851821047044,80.45,1.17,125
0,7.972416483283373,48.92365924399936,0,0.0,2.973162730857008,86.56,1.31,0
0,26.783515570072847,35.14116907958376,0,0.0,3.0628537509101657,83.29,4.86,0
0,1.0682527328932452,54.07009652378769,0,0.0,0.1759030371524086,81.97,1.01,35
0,8.145797318446014,54.71222923177187,0,0.0,2.3774510676505285,,,65
0,2.202751346091986,50.00881281841878,0,0.0,0.9773365335509298,70.44,1.85,30
0,10.502626328198152,38.40650465103123,0,0.0,0.7015358519834359,,,0
0,4.484721828984212,40.95473026985795,0,0.0,0.9407264314085224,84.79,1.84,0
0,15.479137336669025,48.14466656744885,0,0.0,2.0774675098930295,62.99,2.19,0
0,12.708262327620272,54.662530262568445,0,0.0,4.511119832056382,81.54,2.02,0
0,12.64417184260593,32.782519529940764,0,0.0,0.0751474719524223,65.53,1.93,0
0,3.918973234068667,47.642862977504016,0,0.0,1.330020826788582,87.46,1.58,0
0,17.04837605197537,30.65632241865342,0,0.0,0.2697559843520903,,,0
0,18.498394601759763,43.14055627399449,0,0.0,6.427129391040916,81.6,2.67,0
0,2.1925089585003033,47.32691315858062,0,0.0,0.3628890098010925,57.95,1.88,0
0,7.813198163627016,51.4810764105253,0,0.0,1.6912665885009268,77.81,1.96,50
0,13.814087123908658,51.431313927934646,0,0.0,2.190046420452587,69.61,1.71,0
0,7.782868873430431,48.03081326197092,0,0.0,1.9913794992995064,77.07,1.42,0
0,15.64408740339842,43.171408313148035,0,0.0,1.1669914314628795,87.08,1.18,0
0,25.334797192100588,54.617179042221395,0,0.0,4.873910436455493,77.29,1.82,0
0,9.278093031659498,45.07037862410638,0,0.0,2.015888541206273,71.16,1.77,0
0,9.30091649216842,54.19995565265885,0,0.0,1.562772187056397,76.55,1.76,30
0,13.757649978873928,40.96052514792151,0,0.0,1.0329158725140035,76.11,1.98,0
0,19.26060805248734,39.8813249728595,0,0.0,0.165775966300087,77.44,1.27,0
0,5.965722320841568,43.599641871741895,0,0.0,0.6012412229910724,66.27,1.69,0
0,29.60867896079757,54.77851546885323,0,0.0,10.943691860009984,86.69,2.04,0
0,16.49957226717343,30.038283332926788,0,0.0,7.339881514264605,86.42,2.52,0
0,4.176777063314485,42.65843479689584,0,0.0,2.9959076661601713,53.37,2.56,0
0,5.382569518729205,48.390490118396755,0,0.0,0.678266062483075,87.08,1.25,0
0,9.614222944680009,54.0730678802604,0,0.0,3.799028298062973,85.47,1.15,55
0,9.551375869645424,51.31533915236554,0,0.0,1.8141279848130307,84.88,1.14,0
0,4.706219916862169,49.97368316521147,0,0.0,0.1233567464248,59.74,1.94,0
0,2.746771111513058,41.709101974545945,0,0.0,0.3576873698222241,62.81,2.2,0
0,10.601802185550952,68.11775825488695,0,0.0,6.552606556367,88.21,2.42,95
0,30.629330309996515,43.24547306050674,0,0.0,17.16380405885608,,,0
0,13.79104642897106,54.23337090270474,0,0.0,3.912645337505136,81.37,1.55,0
0,3.730238033673076,39.94444536521952,0,0.0,0.90954703577815,75.42,2.47,0
0,22.550537268971592,45.14947942643432,0,0.0,3.4583770885937284,83.78,1.17,0
0,14.407748762631892,56.77683620685977,0,0.0,6.1197539067638775,75.18,2.08,0
0,11.67836539510006,53.468284490562375,0,0.0,3.3449707726084945,85.5,1.35,0
0,19.947418967198733,29.910191631052456,0,0.0,0.5608695762225181,,,0
0,28.079435627045747,40.2825489989521,0,0.0,14.320985604166212,,,0
0,0.8897914214033769,45.60778099251683,0,0.0,0.0,70.65,1.18,0
0,20.208361155920425,36.15828858872035,0,0.0,2.368008528718975,86.89,1.75,0
0,20.698938807711677,47.306290115330775,0,0.0,6.596766220534225,71.39,1.61,0
0,3.817987737952784,47.610241756378414,0,0.0,0.5159245692878446,68.51,1.88,0
0,5.030649587954391,48.2693683634957,0,0.0,1.2523968130757204,67.91,2.31,0
0,12.43168150294931,43.41269602475285,0,0.0,3.0726710362513656,90.81,2.74,0
0,16.048447765095254,56.72797295434077,0,0.0,5.035350664625884,73.06,2.01,0
0,3.0068775705075925,33.87284689212654,0,0.0,0.0224120072034625,72.19,1.79,0
0,11.71347281439062,51.161076023290825,0,0.0,3.290176315841414,72.32,1.58,65
0,3.245905182182134,14.971590601010291,0,0.0,0.7476121035172906,,,0
0,11.576856600006302,47.16190810432019,0,0.0,3.5616505345302416,73.67,2.66,0
0,16.310858079898278,60.11344596180583,0,0.0,4.618007612429459,86.68,1.16,65
0,34.45530097516229,39.58232320573717,0,0.0,5.280402099867692,74.96,2.56,0
0,7.7439668546010845,52.29487479862313,0,0.0,1.3814820033148634,60.42,2.03,0
0,9.548308671716844,39.54850553240245,0,0.0,0.2335115434408431,90.35,1.44,0
0,7.591845382562259,48.8088079720654,0,0.0,2.276228441430356,86.24,2.94,0
0,10.126866334227396,48.36315461422714,0,0.0,5.993483940288189,84.42,3.43,0
0,6.690311240688017,39.14292519953083,0,0.0,0.9252287275314744,,,0
0,5.276724510569977,35.84195573519624,0,0.0,0.8088330838016318,83.18,2.17,0
0,4.404393019874514,49.24854481856613,0,0.0,1.4804690144473729,75.52,2.01,0
0,16.450588831297548,59.527798111921314,0,0.0,4.9725400260688914,83.86,1.39,0
0,11.827258746703214,59.60890526259113,0,0.0,4.390195313244025,66.57,3.63,0
0,9.656518229929738,42.85103635957314,0,0.0,3.0281402285418193,,,0
0,9.836263210173229,48.29506123628504,0,0.0,1.4912655095435607,73.78,1.49,25
0,18.708886300799417,36.079991523955,0,0.0,0.6086348550719025,68.02,1.74,0
0,6.2864011957309405,48.25606659397924,0,0.0,0.3257517108185597,75.35,1.75,0
0,11.04276121552035,48.370741590396634,0,0.0,1.5048755637177065,73.38,2.26,0
0,14.136613353336006,49.57275605170646,0,0.0,6.766435565009685,81.79,1.47,25
0,6.461878407953391,53.33120753500389,0,0.0,1.205535551750945,59.84,1.85,0
0,9.385282410369811,49.29670521376826,0,0.0,1.6723602407852138,70.59,2.05,0
0,6.780930363365896,58.896881794968515,0,0.0,4.941055979157095,85.39,2.56,105
0,18.44978741972485,33.83837818058486,0,0.0,0.134209587874431,86.88,1.52,0
0,15.18894732422388,43.70767847845522,0,0.0,8.176943323440439,,,0
0,21.335871070488064,44.07060971911586,0,0.0,3.927070125855028,,,0
0,10.667932957012706,45.73967707929546,0,0.0,1.5264027189669374,79.53,2.16,0
0,15.951480022856806,49.26780177701136,0,0.0,2.3262487107109995,,,0
0,12.644216961926418,54.60089315631965,0,0.0,4.500564359209044,79.38,1.51,0
0,8.446074313000729,31.366088023870223,0,0.0,0.8023801752962614,,,0
0,5.086957824638596,53.67357174866605,0,0.0,2.066392578777917,,,0
0,4.8174573402589544,41.989869375807835,0,0.0,3.3197982299621724,,,0
0,25.23230375560269,56.51829739663,0,0.0,5.248894805595908,73.91,1.76,0
0,8.250952723768528,51.23679106893334,0,0.0,3.371506293630256,,,45
0,9.23490508466667,52.65830589113117,0,0.0,2.044413735127842,76.17,1.75,0
0,13.535181721981928,54.723810450532035,0,0.0,4.790227443036177,,,90
0,10.498757528077952,43.36942848930593,0,0.0,2.2956501864283085,69.76,2.52,0
0,2.9218899556479223,39.539348668785244,0,0.0,0.6851118027790825,79.82,2.12,0
0,14.059392077672308,55.73278151720689,0,0.0,2.578087808139281,,,0
0,1.4884820073430598,38.13959301866387,0,0.0,0.3347872532776321,79.94,1.53,0
0,20.78030373728858,57.218547260650254,0,0.0,5.469010562382405,70.91,1.77,0
0,3.613076043355467,41.96474427149874,0,0.0,0.0349661525271602,84.17,1.22,0
0,18.364712805237044,29.39486617903134,0,0.0,0.9302477232949464,79.46,1.84,0
0,25.187319874344,56.4948193116854,0,0.0,6.950265602134944,84.07,1.35,95
0,13.426166577423505,49.99563161270973,0,0.0,2.2544771069997815,68.33,1.66,0
0,0.3512216872934883,48.36488487025707,0,0.0,0.0040208039690839,62.34,2.25,40
0,16.152446603850663,45.232465594420816,0,0.0,7.912201244938694,78.5,3.29,0
0,8.732228411214862,49.824814550934455,0,0.0,5.150710575134251,75.22,1.82,0
0,1.0002033282574745,39.442515906406086,0,0.0,0.1676330617701005,78.48,1.62,0
0,2.0425375318372336,43.023845934791765,0,0.0,0.0585398832649783,64.45,1.5,0
0,17.249305445824756,32.649528693579576,0,0.0,5.242281665739801,82.54,1.3,0
0,12.20905646425879,52.94211949403291,0,0.0,2.2688438796312504,,,0
0,7.508198617323271,47.64032850729596,0,0.0,2.931520271946802,,,0
0,2.426046574087363,49.794406099289354,0,0.0,0.5097284507134291,80.61,1.44,0
0,0.8617285036953769,39.27067292829914,0,0.0,0.0614929061643073,80.29,1.67,0
0,13.8236077168646,51.85508996558377,0,0.0,5.951748459216991,81.98,1.51,25
0,5.3232960097456585,49.216195079511856,0,0.0,1.1793913994722656,76.83,1.74,0
0,30.65523832151038,49.39150131878989,0,0.0,10.517595816615994,81.64,1.99,0
0,1.432625910434932,50.17682039111623,0,0.0,1.0400343103450345,70.03,2.46,75
0,16.373835353104866,59.21437326801563,0,0.0,4.579023093011588,83.83,1.15,25
0,6.6361809662784665,48.650455916038034,0,0.0,1.1717607701631518,78.92,1.6,0
0,17.429252103634383,38.415765065305095,0,0.0,5.590495539774978,91.74,3.39,0
0,13.401642705798537,52.01945510183032,0,0.0,6.908671435827269,83.13,1.53,25
0,16.32806391882575,53.31717555901066,0,0.0,2.369142901210196,79.78,1.38,0
0,8.907118275821123,52.35431235860278,0,0.0,1.9748929051998905,84.45,1.29,105
0,19.38408410947975,32.68519503935609,0,0.0,3.5972815049259053,72.3,2.71,0
0,2.7952464306673597,39.85182364776851,0,0.0,0.230998829561421,77.61,1.67,0
0,3.3359481062151892,47.828452989355085,0,0.0,0.8753499608664188,87.19,1.42,0
0,19.15360120131755,43.794962805364094,0,0.0,3.3426574979234807,84.72,2.85,0
0,4.973652894228072,51.96471561497624,0,0.0,2.5948868382191703,67.07,2.54,30
0,1.955777519857283,40.38874596599123,0,0.0,0.3643309493559744,67.54,1.91,0
0,23.02756404810131,40.90567502184418,0,0.0,3.459872115226956,,,0
0,5.695750023737886,52.64045289257477,0,0.0,0.7581711500649784,70.1,1.98,0
0,18.41779901943372,52.76324115545707,0,0.0,3.216359433134148,74.04,1.87,0
0,8.44478371689537,56.92210069651094,0,0.0,4.064810175942953,77.34,1.63,110
0,20.985655163751034,62.14840452284225,0,0.0,6.034949128394215,77.26,2.2,40
0,18.464968768638165,52.10134305544576,0,0.0,4.158820322112227,90.03,2.94,0
0,8.09642887290823,52.4447244615642,0,0.0,2.2018059378761885,84.74,1.68,55
0,7.996286882780311,52.33117951517463,0,0.0,0.5357821369551211,64.66,1.28,60
0,7.680186914377522,48.64337396156126,0,0.0,3.220434073945586,76.54,1.58,35
0,2.0305709351893513,48.104747061503105,0,0.0,0.0704575085622152,49.95,2.69,0
0,15.174173726640056,54.52843704015349,0,0.0,4.516826551180284,73.65,1.73,0
0,7.839281758211608,31.97636180959162,0,0.0,1.8681203031662217,,,0
0,18.47002807767002,54.78743013525141,0,0.0,9.685678127791874,83.77,1.5,0
0,12.037517752192526,38.134360528929314,0,0.0,0.2101289107658225,62.47,2.38,0
0,5.594129885956205,45.19971446912059,0,0.0,0.9031477079670064,88.13,2.15,45
0,13.50408461022381,47.8771715214056,0,0.0,0.8001233785751304,84.19,1.27,50
0,13.137215685319392,55.13332323581771,0,0.0,3.608443402949486,84.92,1.32,95
0,9.441887118282429,43.62675141054893,0,0.0,0.1552745060655217,77.6,1.28,0
0,7.897652476070343,51.584971287102874,0,0.0,1.8398744044844375,70.36,1.9,0
0,1.454409413823469,36.28724572709439,0,0.0,0.1626538266873266,63.71,2.76,0
0,5.271123174964223,50.25818318817027,0,0.0,2.3963605857906582,81.7,1.31,40
0,15.502742140563836,50.23909338368924,0,0.0,3.907713729846826,,,0
0,16.54473109141274,40.052626897091045,0,0.0,0.4617588224311792,73.86,1.61,0
0,6.6425915770644846,44.01875644498365,0,0.0,1.9420391158373376,,,0
0,11.17258146618934,54.162310823008085,0,0.0,3.1110115436484373,84.02,1.4,30
0,10.81839541156548,48.72028423826249,0,0.0,3.9036856588804105,82.17,2.47,0
0,1.6001168369296062,50.19635787606936,0,0.0,0.1180365929506398,,,90
0,9.126471060224388,51.88398391152232,0,0.0,2.4751922429321276,80.4,1.7,0
0,8.672517260123447,47.05596479904544,0,0.0,2.306221851596855,91.44,2.12,0
0,9.60681871354918,48.57696427662807,0,0.0,3.432376766966005,72.27,1.6,0
0,2.8404175529822315,51.8953781802742,0,0.0,0.9184074784197184,83.52,1.22,65
0,9.395248234292152,51.080132170007005,0,0.0,2.9050659660660076,88.59,2.72,0
0,19.779464173998104,41.13953454522928,0,0.0,0.0103600085357638,61.92,1.46,0
0,12.044064520980346,57.304752096665666,0,0.0,4.875502897550542,82.25,1.86,0
0,11.162589318815748,56.471882008281014,0,0.0,2.19220628318389,65.86,1.85,0
0,8.391173368115895,47.309586691477136,0,0.0,1.6661149256760537,72.21,1.97,25
0,9.019499846927786,54.48589062566834,0,0.0,4.389690289916341,,,100
0,14.117067479710348,56.02194108480432,0,0.0,5.22098698861703,74.73,1.9,0
0,9.851323394129556,52.242647448925624,0,0.0,2.0983020525463947,,,40
0,0.0968076626081084,38.320798617469734,0,0.0,0.0438605003171055,65.71,1.97,0
0,15.420305262279564,56.90559532361041,0,0.0,6.039475338643415,85.4,2.01,0
0,10.465037600493968,49.0352616930718,0,0.0,7.739565252687445,85.73,3.23,0
0,7.768392595037591,48.56183745572138,0,0.0,2.5219263669830516,82.85,1.35,40
0,4.637973097624775,49.770241042048,0,0.0,1.140420100744665,,,85
0,7.3407377730243715,52.81247039589732,0,0.0,2.6728142367661434,87.17,1.52,30
0,12.732221715584371,40.95234270970632,0,0.0,0.902248158639454,,,0
0,4.5939681070174,46.5167672480326,0,0.0,0.2391879704884045,80.34,1.23,70
0,12.76352496907802,51.51938650720187,0,0.0,4.710522835306625,,,0
0,18.84616139602018,29.751329437715565,0,0.0,10.764794348957247,72.83,2.28,0
0,5.3001515698636945,55.26093992110028,0,0.0,2.3417761897354987,82.44,2.0,0
0,13.169573982092992,43.55970417068047,0,0.0,2.013141979044817,80.89,2.9,0
0,2.708770863737906,39.632702340389045,0,0.0,0.0959044295379593,74.26,1.41,0
0,11.193110268741725,55.46330831241248,0,0.0,3.8920651981837513,72.96,1.44,0
0,7.938531898603047,47.86465758740199,0,0.0,3.3258650932535474,88.83,1.67,65
0,2.89084914197454,48.90108845091043,0,0.0,0.2170895113906576,,,35
0,12.437466272110182,55.77558848444936,0,0.0,4.0643744845860486,91.11,2.4,45
0,17.55802317332318,50.048494248498194,0,0.0,9.394937723595916,95.21,2.65,0
0,13.01621321184284,50.00033782958959,0,0.0,3.959219514655101,,,0
0,4.932606040219086,46.83042184994574,0,0.0,0.7030722227955384,68.59,2.02,0
0,10.770293356552484,42.80336435481792,0,0.0,7.647787477102408,72.54,4.47,0
0,19.937683136797823,32.07587446106444,0,0.0,1.586462142473629,75.29,1.74,0
0,2.302496029038699,44.99581724233651,0,0.0,0.0,75.0,1.78,50
0,19.680859450507253,58.18400014303707,0,0.0,5.68710517134123,70.79,1.75,0
0,6.946297563591455,47.87821495142936,0,0.0,6.09636324159114,92.73,1.73,30
0,2.417272590761125,40.51868877839093,0,0.0,1.3787508067936929,,,0
0,12.34513688351186,54.84760193114948,0,0.0,1.807952539502232,87.71,1.66,0
0,3.637484303791092,54.5406875702266,0,0.0,1.2149649994597638,71.4,1.72,0
0,12.578089484229274,54.57765688876552,0,0.0,2.948846825800982,78.61,1.03,10
0,1.7582644519403965,48.18387550353194,0,0.0,1.4258682704221184,84.31,2.57,0
0,4.101567993501962,49.78232751696563,0,0.0,0.0005462380762511924,66.27,1.22,0
